title,text,category
ratusan.ribu.gakin.mulai.merasakan.jamkesmas.,"Mulai 1 Juli 2008 ini, sekitar  683.587 warga miskin (gakin) di Malang Raya mulai memanfaatkan layanan jaminan kesehatan masyarakat (jamkesmas). Jamkesmas merupakan pengganti asuransi kesehatan untuk rakyat miskin (askeskin) yang sudah ada sebelumnya.,Mulai 1 Juli 2008 ini maka layanan kesehatan untuk masyarakat yang membutuhkan berupa jamkesmas.  Melalui jamkesmas, masyarakat akan dibebaskan dari seluruh biaya perawatan sesuai dengan ketentuan yang ditetapkan pemerintah,  tutur Direktur Rumah Sakit Saiful Anwar (RSSA) Malang, ,Di Malang Raya sendiri, total terdapat 683.039 jiwa penerima jamkesmas. Itu terbagi untuk Kota Malang (94.655 jiwa), Kota Batu (19.797 jiwa), dan Kabupaten Malang sebanyak 568.587 jiwa.,Kuota jamkesmas tersebut ditentukan dari oleh pemerintah pusat berdasar data BPS 2006 dan ditetapkan oleh SK bupati dan wali kota daerah setempat,  tutur Pawik. Mereka adalah masyarakat yang dinilai tidak mampu atau miskin dan perlu mendapat  pembebasan biaya kesehatan.,Menurut Kepala Cabang PT Askes Kota Malang, dr Roni Kurnia, nantinya masyarakat yang tidak memiliki kartu jamkesmas atau yang tidak terdata di , Depkes RI, maka  tidak bisa memanfaatkan pengobatan gratis jamkesmas.,Ada seperti misalnya di Kota Malang, kuota jamkesmas mereka ternyata lebih sekitar 31.000 orang. Sebanyak 31.000 orang ini tidak akan bisa dibiayai oleh pemerintah pusat. Untungnya, Pemkot Malang mau menanggung biaya bagi mereka yang melebihi  kuota tersebut,  ujar Roni.,Roni menjelaskan, saat ini PT Askes sedang mencetak kartu jamkesmas tersebut.  Diperkirakan minggu ketiga Juli kartu akan segera selesai dan bisa segera didistribusikan secara tuntas pada 15 Agustus 2008 mendatang,  ujar Roni.,Roni menambahkan, sambil menunggu penyelesaian kartu, maka sejak 1 Juli 15 Agustus 2008, maka masyarakat bisa menggunakan surat keterangan tidak mampu (SKTM) saat periksa di rumah-rumah sakit umum dan swasta yang bersedia melayani jamkesmas.   Akan tetapi tidak semua orang dengan SKTM bisa diterima dan mendapatkan fasilitas jamkesmas. Kalau mereka tidak terdaftar di ,  maka mereka akan tetap dilayani namun dengan status masyarakat umum atau boleh tetapi dibiayai pemerintah daerah,  imbuh Roni.,Dalam penjelasannya, Pawik dan Roni mengatakan bahwa secara umu mseluru hpenyakit bisa dilayani fasilitas jamkesmas. Artinya, masyarakat sama sekali tidak ditarik biasaya.  Akan tetapi perlu diperhatikan sejumlah ketentuan di mana ada sejumlah pelayanan kesehatan yang tidak akan dilayani oleh jamkesmas,  imbuh Pawik.,Sejumlah layanan kesehatan yang tidak akan dilayani fasilitas jamkesmas menurut Pawik antara lain bahan atau alat atau pemeriksaan terkait kosmetik, ,,  pembuatan gigi tiruan, pengobatan alternatif, rangkaian pemeriksaan mencari keturunan, impoten, bayi tabung, dan sebagainya. Untuk penyakit seperti , dan  , dikatakan masih akan dijamin jamkesmas. , , , , , ",Kesehatan
menkes.aneh.tidak.setuju.jamkesmas," - Jaminan Kesehatan Masyarakat yang rencananya akan diberlakukan tahun 2008 ini pelaksanaannya tidak jauh berbeda dengan program Asuransi Kesehatan Masyarakat Miskin, hanya dana Jamkesmas tidak lagi dipegang oleh PT Askes yang kini sedang diaudit terkait dengan membengkaknya klaim Askes 2007 hingga Rp 1,17 triliun. ,Namun Menkes Siti Fadilah Supari heran dengan adanya pihak-pihak yang tidak setuju pada pelaksanaan Jamkesmas yang diupayakan untuk meminimalisir korupsi dan kolusi. ""Askeskin dulu itu rawan atau berpotensi korupsi atau terjadi penyimpangan. Jadi sekarang saya buat mekanisme antikorupsi. Artinya kalau ada yang tidak setuju mekanisme antikorupsi dan ingin kembali ke Askeskin, itu aneh,"" kata Menkes.  ,Mengenai audit utang klaim Askes 2007 sebesar Rp 1,17 triliun, menurut Inspektur Jenderal Departemen Kesehatan Faiq Bahfen, sekarang audit sedang berjalan di dua provinsi.,""Akan kita lihat bagaimana hasilnya nanti. Kenapa harus diaudit? Karena memang ada beberapa hal dari tagihan yang harus diteliri lagi karena ada yang tidak sesuai penggunaannya, ada pasien yang sudah keluar rumah sakit tetap tetap dibebankan pada askes, dan ada penyalahgunaan surat keterangan tidak mampu,"" kata Faiq Bahfen. ,Faiq Bahfen mengatakan, hasil audit tersebut akan dibuka kepada publik. April 2008 ini dibentuk 33 tim auditor yang akan menyebar ke 33 provinsi. Akhir Juni 2008 diharapkan persoalan audit ini bisa diselesaikan.,""Tidak usah khawatir, jika hasil audit menyatakan sekian yang harus saya bayar.., saya akan bayar dan sudah kami siapkan dananya meskipun itu bukan kewajiban kami,"" kata Menkes.,Selanjutnya tugas untuk memverifikasi yang pada program Askeskin dilaksanakan oleh PT Askes akan diserahkan kepada verifikator independen. Mereka ini akan diawasi oleh Inspektorat Jenderal Depkes beserta Badan Pemeriksa Keuangan. Pengawasan ini akan dilakukan terus-menerus., ",Kesehatan
jamkesmas.depkes.sediakan.uang.muka.540.miliar.," ,JAK,- Untuk menghindari stagnasi layanan kesehatan bagi masyarakat miskin, Departemen Kesehatan telah menyediakan uang muka untuk bulan Januari-Februari 2008 sebesar Rp 540 miliar., ,Menurut Chalik Masulili, Kepala Pusat Pembiayaan Jaminan Kesehatan Depkes, dari 842 rumah sakit dalam program Jamkesmas baru 517 rumah sakit yang telah menerima uang muka. ""Kami telah kirimkan 84 persen dari dana yang tersedia. Kami menunggu nomor rekening bank rumah sakit yang lainnya,"" kata Chalik Masulili.,Dana sebesar Rp. 4,6 triliun akan dikucurkan untuk program jamkesmas. ""Dana Jamkesmas 2008 sebesar Rp 4,6 triliun untuk 76,4 juta rakyat miskin dan hampir miskin ini berada di kas negara dan akan langsung dibayarkan kepada , bank rumah sakit,"" kata Menteri Kesehatan Siti Fadilah Supari pada sosialisasi Jamkesmas 2008 di Jakarta, Rabu (26/3).,Sistem Jaminan Kesehatan Masyarakat, menurut menkes mulai diberlakukan pemerintah mulai 2008 ini. Pelaksanaannya tidak jauh berbeda dengan program Asuransi Kesehatan Masyarakat Miskin, hanya dana Jamkesmas tidak lagi dipegang oleh PT Askes yang kini sedang diaudit terkait dengan membengkaknya klaim Askes 2007 hingga Rp 1,17 triliun.  , , , ",Kesehatan
menkes.jamkesmas.anti.korupsi.dan.kolusi,"Menteri Kesehatan Siti Fadillah Supari  dalam acara sosialisasi Jamkesmas kepada seluruh Kepala Daerah, Dinas Kesehatan daerah dan Direktur Rumah Sakit se- Indonesia di Jakarta, Rabu (26/3), menegaskan Jamkesmas adalah mekanisme Askeskin yang antikorupsi dan kolusi karena membuka kesempatan bagi masyarakat untuk mengakses data-datanya.,Mulai akhir bulan ini, Departemen Kesehatan (Depkes) mengubah nama program kesehatan masyarakat miskin atau yang biasa disebut Askeskin menjadi Jamkesmas., ,Perubahan ini, kata Menteri, dilangsungkan tanpa mengubah esensi dan sasaran yang hendak dicapai pemerintah melalui program ini, sekaligus menyatakan komitmen Depkes untuk mewujudkan ,di segenap jajarannya., ,Menurut Menkes, hanya ada satu perbedaan di dalam mekanisme pelaksanaan program kesehatan yang diberikan pada masyarakat sangat miskin, miskin, serta hampir miskin ini yaitu manajemen keuangan yang secara total akan dikelola oleh Depkes., , ¨Ini adalah perwujudan baru dari Askeskin dengan harapan dulu Depkes kelola program ini dalam bentuk asuransi, tetapi sampai dengan akhir 2007 tidak terlaksana juga. Saat ini tidak ada yang berubah, kecuali kalau dulu uang sepenuhnya dikelola Askes, sekarang ditarik untuk tinggal di Kas negara dan langsung meluncur ke , rumah sakit melalui bank.  Jadi , mampir-mampir,¨ ungkap Menkes. , , Ia menjelaskan, salah satu bentuk transparansi Jamkesmas adalah pengeluaran dana dari pusat akan diserahkan langsung ke , rumah sakit. Selain itu ada verifikator independen untuk setiap rumah sakit dan tagihan pengobatan dalam bentuk paket.  ,Sementara itu, Kepala Tim Pengelola Jamkesmas Pusat, Abdul Chalik Masulili, menjelaskan bahwa di setiap rumah sakit akan ditempatkan verifikator-verifikator independen dengan rasio 1 : 100, yang ditujukan untuk mengaudit keuangan setiap rumah sakit sebagai upaya untuk melawan korupsi dan kolusi sehingga dana bantuan seutuhnya bisa sampai ke masyarakat miskin.,¨Untuk verifikator independen ditempatkan di setiap rumah sakit, bahkan lebih dari satu, dengan rasio setiap 100 tempat tidur akan ada satu verifikator dengan pembulatan ke atas.  Seperti RSCM, sebelumnya ada lima, padahal harusnya 16,¨ ungkap Chalik.,Ia menambahkan, pada bulan April mendatang Depkes akan bentuk 33 tim audit verifkasi yang akan ditempatkan di seluruh provinsi di Indonesia.              ",Kesehatan
jamkesmaspara.bupati.harus.jamin.data.akurat.warga.miskin," - Para bupati/walikota di wilayah Kalimantan Selatan harus memberikan data penetapan warga miskin sesuai dengan nama dan alamat secara akurat untuk mendapatkan jaminan kesehatan masyarakat sebagai ganti asuransi kesehatan warga miskin. Hal ini sangat diperlukan selain agar program ini benar-benar tepat sasaran, juga tidak ada lagi kisruh dan banyak disalahgunakan oleh masyarakat yang tidak berhak menerimanya.,Hal ini dikemukakan Kepala Dinas Kesehatan Kalsel Rosehan Adani di Banjarmasin, Selasa (18/3).  ""Jaminan data warga miskin ini diperlukan agar rumah-rumah sakit dapat melayani program ini sesuai dengan data yang telah ditetapkan oleh kabupaten setempat,""  katanya.,Rosehan Adani  mengatakan, Gubernur Kalsel Rudy Ariffin telah mengirim surat kepada para bupati/walikota di daerah untuk untuk menyampaikan batas akhir penetapan warga miskin pada masing-masing daerah pada bulan Juni mendatang.   ""Kalau ada warga miskin yang berobat diluar data yang telah ditetapkan, maka itu menjadi tanggungjawab bupati/walikota setempat untuk menyediakan dana kesehatan warganya,"" ungkapnya.,Rosehan menjelaskan, Kalsel sendiri mendapat kouta warga miskin untuk program ini adalah 843.837 orang. Untuk tepat sasaran, saat ini tengah dilakukan seleksi penerimaan tenaga verifikasi dan pembentukan tim pengelola. ""Sedangkan pedoman pelaksana program jamkesmas dikirim dari departemen kesehatan,""  katanya.,Sementara Wakil Direktur Rumah Sakit Umum Daerah (RSUD) Ulin Banjarmasin, Ali Assegaf di Banjarmasin, mengatakan, meskipun pedoman pelaks ana program tersebut belum diterima, namun RSUD Ulin mulai April mendatang sudah memperketat penerimaan warga miskin yang berobat ke rumah sakit ini. Pengetatan ini berupa sosialisasi tahap awal  mempertegas tidak lagi menerima surat keterangan tidak mampu (SKTM). Sedangkan pada bulan Juni mendatang, RSUD Ulin menerapkan secara penuh program jamkesmas sesuai dengan data yang ditetap kepala daerah setempat dan telah diverfikasi petugas yang ditunjuk.,Ali mengungkapkan, selama ini penggunaan SKTM diduga bany ak disalahgunakan. Faktanya, lebih dari 70 persen warga miskin yang berobat di RSUD Ulin menggunakan kartu ini. Dampaknya, PT Askes kesulitan memenuhi klaim membayar program askeskin sehingga menunggak mencapai  13 miliar.   Dari fakta ini, keakuratan data penetapan warga miskin menjadi kunci sangat penentukan keberhasilan jamkesmas,  katanya., ",Kesehatan
rs.daerah.minta.verifikasi.oleh.pihak.ketiga,"- Rumah sakit daerah menyatakan keberatan untuk menjalankan sistem Jaminan Kesehatan Masyarakat. Sebab, keharusan memverifikasi sendiri klaim atas pelayanan rakyat miskin mengganggu tugas utama melayani orang sakit. Untuk itu, diharapkan verifikasi klaim dilakukan oleh pihak ketiga, bukan oleh rumah sakit.,Hal itu disampaikan secara terpisah Ketua Forum Pers  RSU dr Soetomo dr Urip Murtedjo SpB, Direktur Rumah Sakit Haji Surabaya Prof Dr Rochmad Romdoni, dan Sekretaris RS Jiwa Menur Surabaya dr Hendro Riyanto, Selasa (18/3) di Surabaya.,“Verifikasi klaim oleh rumah sakit sendiri, jelas menyulitkan. Idealnya rumah sakit hanya melayani pasien dan tidak disibukkan urusan administrasi yang bukan tugasnya,” tutur Prof Romdoni. Dr Urip menambahkan, pihaknya telah mengusulkan kepada pemerintah pusat melalui anggota Dewan Perwakilan Daerah asal Jatim agar verifikasi dilakukan oleh pihak ketiga.,Sebab, rumah sakit daerah merupakan penerima dan pihak yang membelanjakan anggaran untuk pengobatan rakyat miskin.  Maka akan terasa konyol bila verifikasi dilakukan oleh rumah sakit sendiri. Selain itu, hal tersebut akan mengganggu kinerja rumah sakit yang semestinya melayani pasien sebaik-baiknya.,Pedoman pelaksana (manlak) Jamkesmas sudah diterima rumah-rumah sakit daerah. Namun, obat-obatan yang tercantum dalam manlak itu umumnya sama dengan yang ditetapkan Menteri Kesehatan pada 2007. Artinya, masih banyak kekurangan jenis obat yang bisa diberikan untuk mengobati rakyat miskin. ,Dr Hendro mengatakan, jumlah dan jenis obat yang ditetapkan tidak berbeda dengan tahun lalu. Artinya, obat yang bisa digunakan sangat terbatas.  Dia mencontohkan obat antidepresan yang ditetapkan untuk rakyat miskin hanya satu jenis, yakni amitriptylin.,“RSJ Menur adalah rumah sakit tipe A. Kalau pasien di puskesmas diberi amitriptylin dan di RS tipe A juga mendapat obat yang sama, apa bedanya diobati di puskesmas dan di rumah sakit,” tuturnya. Jumlah dan jenis obat yang sangat terbatas dan terlalu generik itu, menurut dr Hendro, juga menyulitkan dokter untuk mengembangkan ilmu. Padahal, dokter semestinya tidak sekadar mengobati pasien, tetapi menyembuhkan pasien.,Wakil Ketua Komisi E DPRD Jatim Rofi’ Munawar menambahkan, sistem jamsosnas hanya konsep tambal sulam. Semestinya, pemerintah cukup memperbaiki sistem yang ada. Misalnya, klaim segera dicairkan sehingga tidak perlu PT Askes berutang ratusan miliar kepada rumah-rumah sakit daerah. ,“Yang penting, Depkes harus segera melunasi tunggakan melalui PT Askes ke rumah-rumah sakit se-Jatim yang sampai akhir 2007 saja mencapai Rp 176,4 miliar. Untuk lima rumah sakit daerah milik Provinsi Jatim saja Rp 62 miliar. Kalau dengan PT Askes saja tidak ada uangnya, apa jaminan Depkes akan patuh mencairkan uang?” tutur Rofi’.,Dr Urip menambahkan, sistem apa pun, yang penting klaim atas pelayanan medis dan pengobatan untuk rakyat miskin cepat dibayar. Pencairan anggaran yang terlalu lama tentunya menyulitkan operasional rumah sakit daerah. (INA)",Kesehatan
pemda.harus.bantu.rumah.sakit," - Direktur Pelayanan Medik RS Mohammad Hoesin (RSMH) Palembang, Bayu Wahyudi, Selasa (18/3) mengatakan dalam program Jamkesmas pemerintah daerah harus membantu rumah sakit dalam pembayaran klaim obat-obatan.,Menurut Bayu, banyak pasien Jamkesmas membeli obat yang tidak terdaftar dalam Daftar dan Plafon Harga Obat (DPHO). Akibatnya, obat itu tidak bisa diklaim oleh Jamkesmas. Pemerintah daerah diharapkan membantu membayar obat-obatan di luar DPHO yang harganya mahal.,Selain itu, kata Bayu, kuota peserta Jamkesmas di Palembang melebihi kuota Departemen Kesehatan sehingga kelebihannya harus dibantu pemerintah daerah.,""Sekarang kami mengambil kebijaksanaan para pasien kelas III harus menggunakan obat-obatan sesuai petunjuk Departemen Kesehatan dan Askes. Kalau bisa pemerintah daerah turun tangan karena rumah sakit tidak bisa membantu 100 persen,"" kata Bayu.,Mengenai petunjuk pelaksanaan Jamkesmas, Bayu mengatakan saat ini pihak RSMH sedang mencoba mengunduh petunjuk Jamkesmas yang telah ditandatangani Menteri Kesehatan melalui internet. Selama ini RSMH menggunakan draf petunjuk Jamkesmas yang tidak ditandatangani Menteri Kesehatan.,""Informasi yang saya dengar draf petunjuk Jamkesmas tidak berbeda jauh dengan petunjuk yang ditandatangani. Sementara ini kami menggunakan pedoman Askeskin tahun 2007,"" kata Bayu.",Kesehatan
kayu.putih.nyamuk.pun.tak.tahan,"sudah sejak zaman nenek moyang kita dimanfaatkan untuk mengatasi aneka gangguan kesehatan. Pemanfaatan itu tentu jauh sebelum dikenal teknologi massal untuk mengeksplorasi kandungan minyaknya. ,Daun kayu putih misalnya, sejak dulu dimanfaatkan untuk mengurangi rasa sakit maupun bengkak akibat gigitan serangga. Daunnya yang telah dijadikan ekstrak atau dikeringkan biasa dimanfaatkan untuk ramuan penambah stamina.,Fadli, seorang warga di bilangan Cinere, Jakarta, sengaja menanam kayu putih sebagai pengusir nyamuk di halaman samping rumahnya.”Selain ditanam di halaman rumah, saya juga biasa meletakkan di ruangan, dalam pot. Ruangan jadi bebas nyamuk,” ujarnya.,Aroma tanaman inilah yang membuat nyamuk atau serangga tak ingin berada di dekatnya. ,Daun kayu putih juga dapat diborehkan langsung ke kulit agar nyamuk tidak sudi hinggap. Cukup dengan meremas-remas atau menumbuk daunnya, lalu membalurkannya ke kulit.,Jika ingin menggunakan tanaman kayu putih secara utuh sebagai pengusir nyamuk, cukup letakkan di dalam ruangan. Supaya efektif daya halaunya, Fadli mencontohkan perbandingan ruangan dengan tanaman, yakni untuk ruangan 2 kali 3 meter cukup diisi satu tanaman kayu putih setinggi satu meter.“Jika lebih luas ruangannya, tentu tanamannya harus lebih banyak,” katanya.,Tanaman bernama Latin Melaleuca leucadendra L. ini secara turun temurun dikenal dalam pengobatan tradisonal, seperti untuk mengatasi batuk rejan. Sukarsih mengaku pernah memiliki pengalaman batuk rejan atau orang biasa menyebutnya batuk seratus hari. ,“Orangtua saya sudah membawa ke dokter untuk berobat, tetapi hasilnya belum ada. Suatu hari ketika berkunjung ke tempat saudara, saya disarankan minum ramuan kencur dan minyak kayu putih,” kenangnya. ,Cara penggunaannya adalah, dua rimpang kencur ukuran sedang diparut untuk diambil airnya. Campur dengan air hangat secukupnya dan tambahkan beberapa tetes minyak kayu putih. ,Ramuan ini diminum setiap pagi dan malam menjelang tidur. “Hasilnya, sewaktu malam tiba, batuknya sudah jauh berkurang,” tuturnya. ,Setelah seminggu minum ramuan itu, ia sembuh dari batuk rejan. “Saat ini pengobatan tersebut juga saya terapkan kepada anak-anak, hasilnya tidak mengmengecewakan. Yang pasti lebih murah daripada harus bolak balik ke dokter,” ungkapnya.,Perkembangan teknologi penyulingan telah menggeser penggunaan kayu putih secara utuh. Kandungan utama tanaman ini adalah minyak atsiri, yang dapat diolah setelah melalui proses penyulingan. ,Tak heran, dalam setahun produknya mencapai ribuan liter untuk beragam keperluan rumah tangga maupun industri, dari mulai minyak gosok, bahan campuran sabun, parfum, hingga obat. ,Kayu putih memang termasuk komoditi yang bernilai ekonomis tinggi. Secara umum sumber sulingan minyak kayu putih berasal dari daunnya, dan biasa dinamakan minyak kayu putih (cajeput oil). ,Karena dapat meredakan beragam keluhan, orang menyebut kayu putih sebagai si multiguna. Perhatikan saja, minyaknya biasa dimanfaatkan dari mulai obat gosok untuk mengurangi pembengkakan maupun rasa gatal karena gigitan serangga, sakit gigi, sakit kepala, pegal-pegal, otot kram, perut kembung, luka memar, hingga untuk campuran obat batuk. ,Sejumlah penelitian juga membuktikan, tanaman ini berkhasiat diaforetik (peluruh keringat), analgesik (pereda nyeri), desinfektan (pembunuh kuman), ekspektoran (peluruh dahak), dan antispasmodik (pereda nyeri perut).,Daun kayu putih bisa dimanfaatkan sebagai campuran aneka ramuan. Anda juga bisa menggunakan produk minyak kayu putih yang mudah dijumpai di pasaran, atau dicampur bahan lain. ,Berikut contoh penggunaan kayu putih untuk beragam keluhan:,- Lumatkan beberapa lembar daun kayu putih segar. Borehkan ke bagian kulit yang luka karena sengatan atau gigitan serangga untuk mengurangi rasa sakit dan bengkak.,- Segenggam daun kayu putih segar direbus dengan air secukupnya. Bersihkan luka sebelum dicuci dengan air rebusan daun kayu putih. Jangan gunakan air rebusan ini untuk luka lama, agar tidak terjadi infeksi. ,Cuci bersih dua rimpang kencur, parut, lalu peras untuk diambil airnya. Tambahkan beberapa tetes minyak kayu putih. Tambahkan sedikit air hangat dan satu sendok teh madu, kemudian diminum.,Gunakan minyak kayu putih yang dijual di pasaran. Oleskan ke bagian tubuh yang nyeri atau sebagai minyak pijat untuk meredakan perut kembung, sakit kepala, dan masuk angin.,- Letakkan tanaman kayu putih di ruangan atau oleskan minyak kayu putih ke lengan dan kaki agar nyamuk tidak mengganggu. Hindari penggunaan minyak sebelum mandi karena justru bisa menyebabkan rasa tidak nyaman.,- Jika Anda menggunakan minyak esensial kayu putih, uapkan dengan tungku yang akan menebarkan aromanya ke seluruh ruangan. Pastikan proses pembakaran dengan tungku ini berlangsung baik, sehingga tidak menimbulkan sesak napas.",Kesehatan
dua.balita.penderita.gizi.buruk.tumbuh.tidak.normal.," - Pertumbuhan dua pasien penderita gizi buruk di Gresik yakni Fifi Indriyanti (2,5) dan Rahmanda (4) kurang normal dengan berat badan di bawah standar. Sampai Senin, Fifi hanya memiliki berat badan 5,4 kilogram dari berat ideal 8,5 kg-10 kg, sedangkan Rahmanda berbobot 7 kg dari idealnya 13 kg.,Keduanya menjalani perawatan di Rumah Sakit Umum Daerah Gresik sejak seminggu lalu. Meskipun orang tua korban meminta anaknya pulang pihak rumah sakit tidak mengizinkan karena dikhawatirkan kondisinya semakin memburuk.,Fifi merupakan anak pasangan Sutomo (48) dan Sri Maryati (43) warga Desa Dranjang Kecamatan Menganti. Sedangkan Rahmanda anak pasangan Slamet (40) dan Narti (38) warga Desa Tenaru Kecamatan Driyorejo. Kedua orang tua pasien sama-sama berasal dari keluarga kurang mampu.,Dokter RSUD Gresik yang menangani kedua pasien Dr Subarkah menjelaskan kondisi penderita sangat memprihatinkan. Pasien Fifi setelah diperiksa dokter anak RSUD Gresik bukan hanya mengalami gizi buruk tetapi juga , (TB) tulang. Dia mengalami gi zi buruk sejak setahun lalu yang menyebabkan kulitnya mengeriput, perutnya buncit dan tulang punggungnya benjol. Fifi harus diinfus.,Sementara pihak RSUD Gresik belum berani memberikan infus kepada Rahmanda karena fisiknya masih lemah. Penderita mengalami penyakit penyerta berupa TB paru/TB kelenjar serta infeksi saluran darah.  ",Kesehatan
kpai.sesalkan.gizi.buruk.,"Komisi Perlindungan Anak Indonesia menyesalkan munculnya kasus-kasus gizi buruk yang semakin meningkat akhir-akhir ini, bahkan jatuh korban meninggal di Makasar dan Tasikmalaya.,""Berdasar kajian KPAI penyebab utama gizi kurang dan gizi buruk adalah kemiskinan dan pola hidup masyarakat yang belum memegang prinsip kepentingan terbaik bagi anak,"" papar Ketua KPAI Masnah Sari di Jakarta, Senin (17/3).,Penyebab lainnya adalah rendahnya sensitivitas dan responsibilitas para pejabat terkait khususnya pejabat daerah di daerah dan pejabat yang bertanggungjawab langsung di bidang kesehatan. Jatuhnya korban sakit dan meninggal menunjukkan lambatnya penanganan oleh aparatur pemerintah terkait.,Karena itu KPAI meminta agar semua pejabat publik atau pejabat negara berhenti berdebat di tataran wacana. Yang dibutuhkan adalah langkah-langkah nyata untuk menghentikan kasus-kasus gizi kurang dan gizi buruk di seluruh Indonesia.,Menkes diharapkan b erkonsentrasi penuh menanggulangi kasus-kasus gizi buruk dengan mengerahkan semua kewenangan yang dimiliki, tenaga-tenaga kesehatan di seluruh tanah air untuk memberikan pelayanan kesehatan cuma-cuma kepada semua anak yang membutuhkan pelayanan kesehatan.,Menteri Dalam Negeri diharapkan segera memerintahkan gubernur/walikota/bupati di seluruh Indonesia agar segera melakukan bantuan darurat perbaikan gizi kepada semua anak dari keluarga miskin seperti bantuan langsung pada penderita gizi kurang/buruk, pemberian makanan tambahan di sekolah, menyediakan pelayanan pemenuhan gizi bagi anak-anak secara cuma-cuma. Bupati/walikota seluruh Indonesia diminta segera mengalokasikan anggaran kesehatan secara memadai khususnya untuk kesehatan anak-anak.,Kepada masyarakat termasuk media massa dan Lembaga Swadaya Masyarakat diminta untuk terus mengawasi pemerintah dalam melakukan perlindungan terhadap anak. Secara bersama-sama masyarakat harus berani mengingatkan dan memprotes pemerintah apabila tidak memberikan perhatian yang memadai terhadap upaya perlindungan anak.,Pelaku dunia usaha pun diharapkan empati dan simpatinya guna membantu percepatan penanggulangan gizi kurang/buruk yang kini merebak di tanah air. ""Adalah sebuah ironi manakala kita membaca laporan-laporan ke untungan berbagai perusahaan tetapi pada sudut lain kita saksikan anak-anak yang terganggu tumbuh kembangnya karena kekurangan gizi,"" papar Masnah Sari., ",Kesehatan
